Author,n,Sex,Group,Health,Age_grp,Age_M,Age_SD,Age_SEM,BWgt_M,BWgt_SD,BWgt_SEM,RT_status,RT_yr_min,RT_yr_M,RT_yr_SD,Equipment,Exercise,Upper_Lower,%1RM,Limb,Pace_method,CON_s,ECC_s,Sum_s,Contraction,ECC_CON_Reps_M,ECC_CON_Reps_SD,ECC_CON_Reps_SEM,ECC_CON_Reps_MIN,ECC_CON_Reps_MAX,ECC_CON_1RM_M,ECC_CON_1RM_SD,ECC_CON_1RM_ratio_M,ECC_CON_1RM_ratio_SD,ECC_1RM_M,ECC_1RM_SD,CON_1RM_M,CON_1RM_SD,ABT_Bwgt,ABT_Hgt
Pakulak.JDietSuppl.2022,9,Mixed,G1,Healthy,Adult 18-59,22,4,,73.9,13,,Trained,0.5,,,Machine,Leg press,Lower,50,Bilateral,,,,,ECC-CON,26,2,,,,205,85,2.774,,,,,,NO,NO
Pakulak.JDietSuppl.2022,9,Mixed,G1,Healthy,Adult 18-59,22,4,,73.9,13,,Trained,0.5,,,Machine,Chest press,Upper,50,Bilateral,,,,,ECC-CON,29,2,,,,134,62,1.813,,,,,,NO,NO
Pakulak.JDietSuppl.2022,7,Mixed,G2,Healthy,Adult 18-59,22,4,,75.9,9.6,,Trained,0.5,,,Machine,Leg press,Lower,50,Bilateral,,,,,ECC-CON,31,13,,,,181,44,2.385,,,,,,NO,NO
Pakulak.JDietSuppl.2022,7,Mixed,G2,Healthy,Adult 18-59,22,4,,75.9,9.6,,Trained,0.5,,,Machine,Chest press,Upper,50,Bilateral,,,,,ECC-CON,28,6,,,,125,36,1.647,,,,,,NO,NO
Pakulak.JDietSuppl.2022,6,Mixed,G3,Healthy,Adult 18-59,19,1,,74,10.9,,Trained,0.5,,,Machine,Leg press,Lower,50,Bilateral,,,,,ECC-CON,24,5,,,,174,41,2.351,,,,,,NO,NO
Pakulak.JDietSuppl.2022,6,Mixed,G3,Healthy,Adult 18-59,19,1,,74,10.9,,Trained,0.5,,,Machine,Chest press,Upper,50,Bilateral,,,,,ECC-CON,30,7,,,,106,41,1.432,,,,,,NO,NO
Pakulak.JDietSuppl.2022,6,Mixed,G4,Healthy,Adult 18-59,23,7,,75,12.8,,Trained,0.5,,,Machine,Leg press,Lower,50,Bilateral,,,,,ECC-CON,16,8,,,,185,65,2.467,,,,,,NO,NO
Pakulak.JDietSuppl.2022,6,Mixed,G4,Healthy,Adult 18-59,23,7,,75,12.8,,Trained,0.5,,,Machine,Chest press,Upper,50,Bilateral,,,,,ECC-CON,28,5,,,,123,51,1.64,,,,,,NO,NO
Panissa.BiolSport.2013,8,M,G1,Healthy,Adult 18-59,29,6,,68,8,,Trained,,7,6,Smith machine,Squat,Lower,80,Bilateral,,,,,ECC-CON,12,5,,,,166,20,2.441,,,,,,NO,NO
Panissa.BiolSport.2013,11,M,G2,Healthy,Adult 18-59,28,6,,85,9,,Trained,,8,5,Smith machine,Squat,Lower,80,Bilateral,,,,,ECC-CON,10,4,,,,219,25,2.576,,,,,,NO,NO
Panissa.BiolSport.2013,7,M,G3,Healthy,Adult 18-59,28,5,,84,5,,Trained,,7,4,Smith machine,Squat,Lower,80,Bilateral,,,,,ECC-CON,10,4,,,,257,14,3.06,,,,,,NO,NO
Panza.JExercsPhysiolOnline.2014,10,M,G1,Healthy,Adult 18-59,23,2.16,,81.13,9.86,,Trained,,,,,Bench press,Upper,80,Bilateral,,,,,ECC-CON,10,2.1,,,,,,,,,,,,NO,NO
Peddle-McIntyre.LungCancer.2012,14,Mixed,G1,Patients,Elderly >59,66.7,,,,,,Patients,,,,,Chest press,Upper,70,Bilateral,,,,,ECC-CON,10.1,3.2,,,,36.3,14.7,,,,,,,NO,NO
Peddle-McIntyre.LungCancer.2012,15,Mixed,G1,Patients,Elderly >59,66.7,,,,,,Patients,,,,Machine,Leg press,Lower,70,Bilateral,,,,,ECC-CON,23.4,10.6,,,,62.9,27.6,,,,,,,NO,NO
Pedrosa.GazzetaMedicaItalian.2016,10,M,G1,Healthy,Adult 18-59,28.03,3,,84.04,5,,Trained,,8,2,Barbell,Bench press,Upper,40,Bilateral,,,,,ECC-CON,34.7,4.3,,,,109.2,16.2,1.299,,,,,,NO,NO
Pedrosa.GazzetaMedicaItalian.2016,10,M,G1,Healthy,Adult 18-59,28.03,3,,84.04,5,,Trained,,8,2,Barbell,Bench press,Upper,80,Bilateral,,,,,ECC-CON,8.6,1.4,,,,109.2,16.2,1.299,,,,,,NO,NO
Pedrosa.GazzetaMedicaItalian.2016,10,M,G2,Healthy,Adult 18-59,23.66,5,,69.04,6,,Trained,,0.41,0.08,Barbell,Bench press,Upper,40,Bilateral,,,,,ECC-CON,35.8,6.1,,,,68.6,7.2,0.994,,,,,,NO,NO
Pedrosa.GazzetaMedicaItalian.2016,10,M,G2,Healthy,Adult 18-59,23.66,5,,69.04,6,,Trained,,0.41,0.08,Barbell,Bench press,Upper,80,Bilateral,,,,,ECC-CON,10.4,3.1,,,,68.6,7.2,0.994,,,,,,NO,NO
Pedrosa.GazzetaMedicaItalian.2016,10,M,G1,Healthy,Adult 18-59,28.03,3,,84.04,5,,Trained,,8,2,Machine,Leg press,Lower,40,Bilateral,,,,,ECC-CON,41.8,10.4,,,,338.2,66.5,4.024,,,,,,NO,NO
Pedrosa.GazzetaMedicaItalian.2016,10,M,G1,Healthy,Adult 18-59,28.03,3,,84.04,5,,Trained,,8,2,Machine,Leg press,Lower,80,Bilateral,,,,,ECC-CON,15,2.6,,,,338.2,66.5,4.024,,,,,,NO,NO
Pedrosa.GazzetaMedicaItalian.2016,10,M,G2,Healthy,Adult 18-59,23.66,5,,69.04,6,,Trained,,0.41,0.08,Machine,Leg press,Lower,40,Bilateral,,,,,ECC-CON,43.6,7,,,,293.6,40.1,4.253,,,,,,NO,NO
Pedrosa.GazzetaMedicaItalian.2016,10,M,G2,Healthy,Adult 18-59,23.66,5,,69.04,6,,Trained,,0.41,0.08,Machine,Leg press,Lower,80,Bilateral,,,,,ECC-CON,17.1,5.6,,,,293.6,40.1,4.253,,,,,,NO,NO
Peiffer.RejuvenRes.2010,51,M,G1,Healthy,Elderly >59,67,1,,84.2,13.6,,,,,,Smith machine,Chest press,Upper,70,Bilateral,,,,,ECC-CON,12,6,,,,39.1,11.3,0.464,,,,,,NO,NO
Peiffer.RejuvenRes.2010,51,M,G1,Healthy,Elderly >59,67,1,,84.2,13.6,,,,,,Machine,Leg press,Lower,70,Bilateral,,,,,ECC-CON,19,8,,,,90.1,39.5,1.07,,,,,,NO,NO
Peiffer.RejuvenRes.2010,105,F,G2,Healthy,Elderly >59,67,1,,73.1,14.7,,,,,,Smith machine,Chest press,Upper,70,Bilateral,,,,,ECC-CON,10,6,,,,19.3,6.3,0.264,,,,,,NO,NO
Peiffer.RejuvenRes.2010,105,F,G2,Healthy,Elderly >59,67,1,,73.1,14.7,,,,,,Machine,Leg press,Lower,70,Bilateral,,,,,ECC-CON,13,7,,,,59,29,0.807,,,,,,NO,NO
Peiffer.RejuvenRes.2010,36,M,G3,Healthy,Elderly >59,72,1,,81.7,14.3,,,,,,Smith machine,Chest press,Upper,70,Bilateral,,,,,ECC-CON,11,4,,,,34.1,7.5,0.417,,,,,,NO,NO
Peiffer.RejuvenRes.2010,36,M,G3,Healthy,Elderly >59,72,1,,81.7,14.3,,,,,,Machine,Leg press,Lower,70,Bilateral,,,,,ECC-CON,15,7,,,,86.9,37.5,1.064,,,,,,NO,NO
Peiffer.RejuvenRes.2010,57,F,G4,Healthy,Elderly >59,72,1,,69.8,9.8,,,,,,Smith machine,Chest press,Upper,70,Bilateral,,,,,ECC-CON,10,5,,,,18,5.3,0.258,,,,,,NO,NO
Peiffer.RejuvenRes.2010,57,F,G4,Healthy,Elderly >59,72,1,,69.8,9.8,,,,,,Machine,Leg press,Lower,70,Bilateral,,,,,ECC-CON,13,7,,,,48.1,21.3,0.689,,,,,,NO,NO
Peiffer.RejuvenRes.2010,23,M,G5,Healthy,Elderly >59,79,5,,77.7,12.9,,,,,,Smith machine,Chest press,Upper,70,Bilateral,,,,,ECC-CON,10,6,,,,30,9.2,0.386,,,,,,NO,NO
Peiffer.RejuvenRes.2010,23,M,G5,Healthy,Elderly >59,79,5,,77.7,12.9,,,,,,Machine,Leg press,Lower,70,Bilateral,,,,,ECC-CON,16,9,,,,62.6,2.6,0.806,,,,,,NO,NO
Peiffer.RejuvenRes.2010,29,F,G6,Healthy,Elderly >59,78,3,,69.1,13.7,,,,,,Smith machine,Chest press,Upper,70,Bilateral,,,,,ECC-CON,9,5,,,,16.9,5.8,0.245,,,,,,NO,NO
Peiffer.RejuvenRes.2010,29,F,G6,Healthy,Elderly >59,78,3,,69.1,13.7,,,,,,Machine,Leg press,Lower,70,Bilateral,,,,,ECC-CON,13,7,,,,43.4,23.5,0.628,,,,,,NO,NO
Perez-Castilla.IntJEnvironResPublicHealth.2021,19,M,G1,Healthy,Adult 18-59,22.6,3.7,,77.4,13.3,,Trained,2,,,Smith machine,Bench press,Upper,75,Bilateral,Max velocity,,,,ECC-CON,12.6,3.5,,7,21,74.2,13.3,0.97,0.19,,,,,NO,NO
Perez-Guisado.JSCR.2010,41,M,G1,Healthy,Adult 18-59,29.8,7.64,,81.12,17.43,,Trained,0.5,,,Barbell,Bench press,Upper,80,Bilateral,,1.5,1.5,3,ECC-CON,12.27,2.88,,,,,,,,,,,,NO,NO
Pick.JSCR.2000,9,M,G1,Healthy,Adult 18-59,22.5,2.4,,89.9,23.2,,Trained,2,,,Barbell,Squat,Lower,85,Bilateral,,,,,ECC-CON,9.67,2.73,,,,184.2,9.87,2.049,,,,,,NO,NO
Pick.JSCR.2000,7,M,G2,Healthy,Adult 18-59,23.7,6.9,,74.8,5.5,,Untrained,,0,0,Barbell,Squat,Lower,85,Bilateral,,,,,ECC-CON,7.14,1.96,,,,120.2,8.04,1.607,,,,,,NO,NO
Pincivero.MSSE.2004,15,M,G1,Healthy,Adult 18-59,25.7,3.9,,79.7,10.6,,Mixed,,,,Machine,Knee extension,Lower,50,Unilateral,Self-paced,,,,ECC-CON,12.13,2.42,,,,78.17,12.85,0.981,,,,,,NO,NO
Pincivero.MSSE.2004,15,F,G2,Healthy,Adult 18-59,22.4,2.4,,63.5,10.1,,Mixed,,,,Machine,Knee extension,Lower,50,Unilateral,Self-paced,,,,ECC-CON,13.13,2,,,,52.01,10.96,0.819,,,,,,NO,NO
Prestes.JSCR.2019,9,Mixed,G1,Healthy,Adult 18-59,30.3,6.5,,82.2,17.9,,Trained,1,,,Barbell,Bench press,Upper,60,Bilateral,,,,,ECC-CON,20.78,6.51,,,,81.3,32.06,0.989,,,,,,YES,YES
Prestes.JSCR.2019,9,Mixed,G2,Healthy,Adult 18-59,30.1,7.2,,67.4,13.4,,Trained,1,,,Barbell,Bench press,Upper,60,Bilateral,,,,,ECC-CON,26.36,4.65,,,,92.75,32.06,1.376,,,,,,YES,YES
Prestes.JSCR.2019,9,Mixed,G1,Healthy,Adult 18-59,30.3,6.5,,82.2,17.9,,Trained,1,,,Machine,Leg press,Lower,60,Bilateral,,,,,ECC-CON,22.5,2.81,,,,290.62,79.69,3.536,,,,,,YES,YES
Prestes.JSCR.2019,9,Mixed,G2,Healthy,Adult 18-59,30.1,7.2,,67.4,13.4,,Trained,1,,,Machine,Leg press,Lower,60,Bilateral,,,,,ECC-CON,24.38,3.75,,,,384.38,98.44,5.703,,,,,,YES,YES
Prestes.JSCR.2019,9,Mixed,G1,Healthy,Adult 18-59,30.3,6.5,,82.2,17.9,,Trained,1,,,Barbell,Biceps curl,Upper,60,Bilateral,,,,,ECC-CON,23.15,9.92,,,,36.93,16.48,0.449,,,,,,YES,YES
Prestes.JSCR.2019,9,Mixed,G2,Healthy,Adult 18-59,30.1,7.2,,67.4,13.4,,Trained,1,,,Barbell,Biceps curl,Upper,60,Bilateral,,,,,ECC-CON,34.02,5.67,,,,44.32,12.5,0.658,,,,,,YES,YES
Rana.JSCR.2008,9,F,G1,Healthy,Adult 18-59,20.6,1.9,,64.1,7.9,,Untrained,,,,Machine,Leg press,Lower,60,Bilateral,,,,,ECC-CON,39.8,13.8,,,,198.07,27.22,3.09,,,,,,NO,NO
Rana.JSCR.2008,10,F,G2,Healthy,Adult 18-59,19.4,1.3,,63.9,8.4,,Untrained,,,,Machine,Leg press,Lower,60,Bilateral,,,,,ECC-CON,37.3,10.4,,,,204.8,44.03,3.205,,,,,,NO,NO
Rana.JSCR.2008,7,F,G3,Healthy,Adult 18-59,22.3,3.9,,64.7,8.3,,Untrained,,,,Machine,Leg press,Lower,60,Bilateral,,,,,ECC-CON,35.1,15.3,,,,209.3,36.04,3.235,,,,,,NO,NO
Rana.JSCR.2008,8,F,G4,Healthy,Adult 18-59,22.9,2.4,,72.5,15,,Untrained,,,,Machine,Leg press,Lower,60,Bilateral,,,,,ECC-CON,30.9,9.9,,,,216.03,36.61,2.98,,,,,,NO,NO
Rana.JSCR.2008,9,F,G1,Healthy,Adult 18-59,20.6,1.9,,64.1,7.9,,Untrained,,,,Smith machine,Squat,Lower,60,Bilateral,,,,,ECC-CON,15.2,3,,,,56.7,8.71,0.885,,,,,,NO,NO
Rana.JSCR.2008,10,F,G2,Healthy,Adult 18-59,19.4,1.3,,63.9,8.4,,Untrained,,,,Smith machine,Squat,Lower,60,Bilateral,,,,,ECC-CON,17.1,8.2,,,,56.47,14.95,0.884,,,,,,NO,NO
Rana.JSCR.2008,7,F,G3,Healthy,Adult 18-59,22.3,3.9,,64.7,8.3,,Untrained,,,,Smith machine,Squat,Lower,60,Bilateral,,,,,ECC-CON,15.1,3.7,,,,55.4,8.77,0.856,,,,,,NO,NO
Rana.JSCR.2008,8,F,G4,Healthy,Adult 18-59,22.9,2.4,,72.5,15,,Untrained,,,,Smith machine,Squat,Lower,60,Bilateral,,,,,ECC-CON,11,5.1,,,,60.67,9.13,0.837,,,,,,NO,NO
Rana.JSCR.2008,9,F,G1,Healthy,Adult 18-59,20.6,1.9,,64.1,7.9,,Untrained,,,,Machine,Knee extension,Lower,60,Bilateral,,,,,ECC-CON,12.7,2.4,,,,51.16,10.88,0.798,,,,,,NO,NO
Rana.JSCR.2008,10,F,G2,Healthy,Adult 18-59,19.4,1.3,,63.9,8.4,,Untrained,,,,Machine,Knee extension,Lower,60,Bilateral,,,,,ECC-CON,12.3,2.2,,,,54.66,11.93,0.855,,,,,,NO,NO
Rana.JSCR.2008,7,F,G3,Healthy,Adult 18-59,22.3,3.9,,64.7,8.3,,Untrained,,,,Machine,Knee extension,Lower,60,Bilateral,,,,,ECC-CON,11.1,2.4,,,,55.4,14.03,0.856,,,,,,NO,NO
Rana.JSCR.2008,8,F,G4,Healthy,Adult 18-59,22.9,2.4,,72.5,15,,Untrained,,,,Machine,Knee extension,Lower,60,Bilateral,,,,,ECC-CON,11.4,6.5,,,,59.53,14.28,0.821,,,,,,NO,NO
Reichert.JPhysActHealth.2018,12,F,G1,Healthy,Elderly >59,66.41,4.7,,69.83,9.01,,Untrained,,,,Machine,Knee extension,Lower,60,Bilateral,Metronome,2,2,4,ECC-CON,9.42,3.08,,,,34.17,9.63,0.489,,,,,,NO,NO
Reichert.JPhysActHealth.2018,11,F,G2,Healthy,Elderly >59,66.5,4.7,,64.46,10.05,,Untrained,,,,Machine,Knee extension,Lower,60,Bilateral,Metronome,2,2,4,ECC-CON,9.92,3.48,,,,35.73,8.13,0.554,,,,,,NO,NO
Reichert.JPhysActHealth.2018,13,F,G3,Healthy,Elderly >59,65.23,3.9,,70.5,10.96,,Untrained,,,,Machine,Knee extension,Lower,60,Bilateral,Metronome,2,2,4,ECC-CON,10.36,1.73,,,,35.08,11,0.498,,,,,,NO,NO
Reichert.JPhysActHealth.2018,12,F,G1,Healthy,Elderly >59,66.41,4.7,,69.83,9.01,,Untrained,,,,Machine,Knee flexion,Lower,60,Bilateral,Metronome,2,2,4,ECC-CON,11.08,7.24,,,,32.42,5.72,0.464,,,,,,NO,NO
Reichert.JPhysActHealth.2018,11,F,G2,Healthy,Elderly >59,66.5,4.7,,64.46,10.05,,Untrained,,,,Machine,Knee flexion,Lower,60,Bilateral,Metronome,2,2,4,ECC-CON,11.55,2.79,,,,33.64,8.39,0.522,,,,,,NO,NO
Reichert.JPhysActHealth.2018,13,F,G3,Healthy,Elderly >59,65.23,3.9,,70.5,10.96,,Untrained,,,,Machine,Knee flexion,Lower,60,Bilateral,Metronome,2,2,4,ECC-CON,12,4.98,,,,35.15,8.83,0.499,,,,,,NO,NO
Reichert.JPhysActHealth.2018,12,F,G1,Healthy,Elderly >59,66.41,4.7,,69.83,9.01,,Untrained,,,,Barbell,Bench press,Upper,60,Bilateral,Metronome,2,2,4,ECC-CON,14.45,5.82,,,,22,4.75,0.315,,,,,,NO,NO
Reichert.JPhysActHealth.2018,11,F,G2,Healthy,Elderly >59,66.5,4.7,,64.46,10.05,,Untrained,,,,Barbell,Bench press,Upper,60,Bilateral,Metronome,2,2,4,ECC-CON,15.55,7.56,,,,25.09,4.25,0.389,,,,,,NO,NO
Reichert.JPhysActHealth.2018,13,F,G3,Healthy,Elderly >59,65.23,3.9,,70.5,10.96,,Untrained,,,,Barbell,Bench press,Upper,60,Bilateral,Metronome,2,2,4,ECC-CON,14.31,3.32,,,,25.08,4.43,0.356,,,,,,NO,NO
Reichert.JPhysActHealth.2018,12,F,G1,Healthy,Elderly >59,66.41,4.7,,69.83,9.01,,Untrained,,,,Barbell,Biceps curl,Upper,60,Bilateral,Metronome,2,2,4,ECC-CON,11.67,3.98,,,,16.25,2.53,0.233,,,,,,NO,NO
Reichert.JPhysActHealth.2018,11,F,G2,Healthy,Elderly >59,66.5,4.7,,64.46,10.05,,Untrained,,,,Barbell,Biceps curl,Upper,60,Bilateral,Metronome,2,2,4,ECC-CON,13.18,5.74,,,,15.91,1.99,0.247,,,,,,NO,NO
Reichert.JPhysActHealth.2018,13,F,G3,Healthy,Elderly >59,65.23,3.9,,70.5,10.96,,Untrained,,,,Barbell,Biceps curl,Upper,60,Bilateral,Metronome,2,2,4,ECC-CON,12.15,4.18,,,,16.62,2.85,0.236,,,,,,NO,NO
Ribeiro.JSCR.2014,15,M,G1,Healthy,Adult 18-59,26.2,0.7,,72.4,1.3,,Untrained,,,,Barbell,Bench press,Upper,80,Bilateral,,,,,ECC-CON,9.07,7.31,,,,,,,,,,,,YES,YES
Richens.BiolSport.2013,8,M,G1,Healthy,Adult 18-59,22.4,3.3,,79.8,10.8,,Trained,,4.1,1,Machine,Leg press,Lower,70,Bilateral,,,,,ECC-CON,17.9,2.8,,,,335.6,48.6,4.206,,,,,,NO,NO
Richens.BiolSport.2013,8,M,G1,Healthy,Adult 18-59,22.4,3.3,,79.8,10.8,,Trained,,4.1,1,Machine,Leg press,Lower,80,Bilateral,,,,,ECC-CON,11.8,2.7,,,,335.6,48.6,4.206,,,,,,NO,NO
Richens.BiolSport.2013,8,M,G1,Healthy,Adult 18-59,22.4,3.3,,79.8,10.8,,Trained,,4.1,1,Machine,Leg press,Lower,90,Bilateral,,,,,ECC-CON,7,2.1,,,,335.6,48.6,4.206,,,,,,NO,NO
Richens.BiolSport.2013,8,M,G2,Healthy,Adult 18-59,20.9,1.5,,63.3,1.5,,Endurance trained,,0,0,Machine,Leg press,Lower,70,Bilateral,,,,,ECC-CON,39.9,17.6,,,,188.4,13.8,2.976,,,,,,NO,NO
Richens.BiolSport.2013,8,M,G2,Healthy,Adult 18-59,20.9,1.5,,63.3,1.5,,Endurance trained,,0,0,Machine,Leg press,Lower,80,Bilateral,,,,,ECC-CON,19.8,6.4,,,,188.4,13.8,2.976,,,,,,NO,NO
Richens.BiolSport.2013,8,M,G2,Healthy,Adult 18-59,20.9,1.5,,63.3,1.5,,Endurance trained,,0,0,Machine,Leg press,Lower,90,Bilateral,,,,,ECC-CON,10.8,3.9,,,,188.4,13.8,2.976,,,,,,NO,NO
Richmond.JSCR.2004,28,M,G1,Healthy,Adult 18-59,21.5,3.2,,87.2,14.4,,Trained,,,,Barbell,Bench press,Upper,75,Bilateral,,,,,ECC-CON,11.5,2.2,,,,106.5,21.5,1.2,0.2,,,,,NO,NO
Rodri?guez-Rosell.JSCR.2020,20,M,G1,Healthy,Adult 18-59,25,3.5,,76,7.2,,Trained,0.75,,,Barbell,Bench press,Upper,50,Bilateral,,,,,ECC-CON,25.2,5.5,,19,40,79.6,11.05,1.047,,,,,,NO,NO
Rodri?guez-Rosell.JSCR.2020,20,M,G1,Healthy,Adult 18-59,25,3.5,,76,7.2,,Trained,0.75,,,Barbell,Squat,Lower,50,Bilateral,,,,,ECC-CON,23.4,7.7,,15,44,115.6,16.9,1.521,,,,,,NO,NO
Rodri?guez-Rosell.JSCR.2020,20,M,G1,Healthy,Adult 18-59,25,3.5,,76,7.2,,Trained,0.75,,,Barbell,Bench press,Upper,60,Bilateral,,,,,ECC-CON,19.3,2.8,,15,24,79.6,11.05,1.047,,,,,,NO,NO
Rodri?guez-Rosell.JSCR.2020,20,M,G1,Healthy,Adult 18-59,25,3.5,,76,7.2,,Trained,0.75,,,Barbell,Squat,Lower,60,Bilateral,,,,,ECC-CON,16.2,5,,10,31,115.6,16.9,1.521,,,,,,NO,NO
Rodri?guez-Rosell.JSCR.2020,20,M,G1,Healthy,Adult 18-59,25,3.5,,76,7.2,,Trained,0.75,,,Barbell,Bench press,Upper,70,Bilateral,,,,,ECC-CON,12.3,2.3,,9,18,79.6,11.05,1.047,,,,,,NO,NO
Rodri?guez-Rosell.JSCR.2020,20,M,G1,Healthy,Adult 18-59,25,3.5,,76,7.2,,Trained,0.75,,,Barbell,Squat,Lower,70,Bilateral,,,,,ECC-CON,9.6,3.3,,5,18,115.6,16.9,1.521,,,,,,NO,NO
Rodri?guez-Rosell.JSCR.2020,20,M,G1,Healthy,Adult 18-59,25,3.5,,76,7.2,,Trained,0.75,,,Barbell,Bench press,Upper,80,Bilateral,,,,,ECC-CON,7.7,1.5,,5,10,79.6,11.05,1.047,,,,,,NO,NO
Rodri?guez-Rosell.JSCR.2020,20,M,G1,Healthy,Adult 18-59,25,3.5,,76,7.2,,Trained,0.75,,,Barbell,Squat,Lower,80,Bilateral,,,,,ECC-CON,6,1.5,,4,10,115.6,16.9,1.521,,,,,,NO,NO
Rossi.JSCR.2016,8,M,G1,Healthy,Adult 18-59,24.6,4.1,,76.4,7.7,,Trained,0.5,,,,Bench press,Upper,70,Bilateral,,1,1,2,ECC-CON,14.85,,,,,,,,,,,,,NO,NO
Rossi.JSCR.2016,8,M,G1,Healthy,Adult 18-59,24.6,4.1,,76.4,7.7,,Trained,0.5,,,,Squat,Lower,70,Bilateral,,1,1,2,ECC-CON,24.38,,,,,,,,,,,,,NO,NO
Ryan.ClinPhysioFunctImaging.2014,26,M,G1,Healthy,Adult 18-59,22.2,1.3,,83,10.3,,Mixed,,,,Machine,Leg press,Lower,70,Bilateral,,,,,ECC-CON,23.7,6.59,,,,,,,,,,,,NO,NO
Sale.JAP.1990,8,Mixed,G1,Healthy,Adult 18-59,20.9,1.4,,65.7,14.4,,Untrained,,0,0,Machine,Leg press,Lower,80,Bilateral,,,,,ECC-CON,16.73,9.01,,,,100.72,36.89,1.533,,,,,,NO,NO
Sale.JAP.1990,8,Mixed,G2,Healthy,Adult 18-59,20.6,0.8,,62.2,9.3,,Untrained,,0,0,Machine,Leg press,Lower,80,Bilateral,,,,,ECC-CON,11.75,9.01,,,,94.93,22.55,1.526,,,,,,NO,NO
Sandbach.ClinPhysioFunctImaging.2022,36,Mixed,G1,Healthy,Adult 18-59,22,2,,72.5,13,,,,,,Other free weights,Biceps curl,Upper,30,Unilateral,Metronome,1,1,2,ECC-CON,43,9,,,,14,6.2,0.193,,,,,,NO,NO
Santos Junior.IntJExercSci.2022,11,M,G1,Healthy,Adult 18-59,29.2,8.3,,78.9,11.5,,Trained,,2.4,1.2,Barbell,Deadlift,Lower,50,Bilateral,,,,,ECC-CON,25.5,7.9,,,,149.5,23.3,1.9,0.2,,,,,NO,NO
Santos Junior.IntJExercSci.2022,11,M,G2,Healthy,Adult 18-59,29.3,6.5,,78.4,9.5,,Trained,,2,1.6,Barbell,Deadlift,Lower,50,Bilateral,,,,,ECC-CON,27.3,5.7,,,,137.7,27.5,1.7,0.1,,,,,NO,NO
Santos Junior.IntJExercSci.2022,6,M,G3,Healthy,Adult 18-59,29.6,9.4,,79.6,13.2,,Trained,,1.75,1,Barbell,Deadlift,Lower,50,Bilateral,,,,,ECC-CON,25.5,9,,,,141.3,10.4,1.8,0.3,,,,,NO,NO
Saric.JSCR.2019,15,M,G1,,Adult 18-59,22.6,2.1,,87.2,11.6,,Trained,0.5,,,Barbell,Squat,Lower,60,Bilateral,,1.5,1.5,3,ECC-CON,35.5,15.1,,,,122.9,29.6,1.409,,,,,,NO,NO
Saric.JSCR.2019,15,M,G2,,Adult 18-59,22.6,2.1,,87.2,11.6,,Trained,0.5,,,Barbell,Squat,Lower,60,Bilateral,,1.5,1.5,3,ECC-CON,33.5,8,,,,128.5,24.1,1.474,,,,,,NO,NO
Saric.JSCR.2019,15,M,G1,,Adult 18-59,22.6,2.1,,87.2,11.6,,Trained,0.5,,,Barbell,Bench press,Upper,60,Bilateral,,1.5,1.5,3,ECC-CON,23.7,3,,,,91.3,19.4,1.047,,,,,,NO,NO
Saric.JSCR.2019,15,M,G2,,Adult 18-59,22.6,2.1,,87.2,11.6,,Trained,0.5,,,Barbell,Bench press,Upper,60,Bilateral,,1.5,1.5,3,ECC-CON,23.4,2.1,,,,96.7,18.4,1.109,,,,,,NO,NO
Schoenell.IntJSportsMed.2016,32,F,G1,Healthy,Adult 18-59,24.6,4.11,,62.1,8.47,,Untrained,,,,Machine,Chest press,Upper,60,Bilateral,,2,2,4,ECC-CON,12.37,3.05,,,,30.12,6.53,0.485,,,,,,NO,NO
Schoenell.IntJSportsMed.2016,34,F,G2,Healthy,Adult 18-59,24.3,3.84,,67.9,17.04,,Untrained,,,,Machine,Chest press,Upper,60,Bilateral,,2,2,4,ECC-CON,10.85,2.54,,,,32.3,7.98,0.476,,,,,,NO,NO
Schoenell.IntJSportsMed.2016,32,F,G1,Healthy,Adult 18-59,24.6,4.11,,62.1,8.47,,Untrained,,,,Barbell,Biceps curl,Upper,60,Bilateral,,2,2,4,ECC-CON,14.07,2.71,,,,17.42,2.18,0.281,,,,,,NO,NO
Schoenell.IntJSportsMed.2016,34,F,G2,Healthy,Adult 18-59,24.3,3.84,,67.9,17.04,,Untrained,,,,Barbell,Biceps curl,Upper,60,Bilateral,,2,2,4,ECC-CON,13.22,2.54,,,,17.78,3.63,0.262,,,,,,NO,NO
Schoenell.IntJSportsMed.2016,32,F,G1,Healthy,Adult 18-59,24.6,4.11,,62.1,8.47,,Untrained,,,,Machine,Knee flexion,Lower,60,Bilateral,,2,2,4,ECC-CON,10.85,2.88,,,,36.29,6.53,0.584,,,,,,NO,NO
Schoenell.IntJSportsMed.2016,34,F,G2,Healthy,Adult 18-59,24.3,3.84,,67.9,17.04,,Untrained,,,,Machine,Knee flexion,Lower,60,Bilateral,,2,2,4,ECC-CON,9.32,2.03,,,,37.74,9.44,0.556,,,,,,NO,NO
Schoenell.IntJSportsMed.2016,32,F,G1,Healthy,Adult 18-59,24.6,4.11,,62.1,8.47,,Untrained,,,,Machine,Knee extension,Lower,60,Bilateral,,2,2,4,ECC-CON,11.02,2.54,,,,58.43,13.43,0.941,,,,,,NO,NO
Schoenell.IntJSportsMed.2016,34,F,G2,Healthy,Adult 18-59,24.3,3.84,,67.9,17.04,,Untrained,,,,Machine,Knee extension,Lower,60,Bilateral,,2,2,4,ECC-CON,10.85,1.86,,,,60.97,17.42,0.898,,,,,,NO,NO
